% 1. Motion Testdata
%
% 2. Sources:
%	(a) Creator: Timo Sztyler
%	(b) Date: 1438939089287
%
@RELATION motion

@ATTRIBUTE id NUMERIC
@ATTRIBUTE subjectID NUMERIC
@ATTRIBUTE windowID NUMERIC
@ATTRIBUTE mean_x NUMERIC
@ATTRIBUTE mean_y NUMERIC
@ATTRIBUTE mean_z NUMERIC
@ATTRIBUTE sd_x NUMERIC
@ATTRIBUTE sd_y NUMERIC
@ATTRIBUTE sd_z NUMERIC
@ATTRIBUTE variance_x NUMERIC
@ATTRIBUTE variance_y NUMERIC
@ATTRIBUTE variance_z NUMERIC
@ATTRIBUTE median_x NUMERIC
@ATTRIBUTE median_y NUMERIC
@ATTRIBUTE median_z NUMERIC
@ATTRIBUTE iqr_x NUMERIC
@ATTRIBUTE iqr_y NUMERIC
@ATTRIBUTE iqr_z NUMERIC
@ATTRIBUTE mad_x NUMERIC
@ATTRIBUTE mad_y NUMERIC
@ATTRIBUTE mad_z NUMERIC
@ATTRIBUTE kurtosis_x NUMERIC
@ATTRIBUTE kurtosis_y NUMERIC
@ATTRIBUTE kurtosis_z NUMERIC
@ATTRIBUTE energy_x NUMERIC
@ATTRIBUTE energy_y NUMERIC
@ATTRIBUTE energy_z NUMERIC
@ATTRIBUTE entropyF_x NUMERIC
@ATTRIBUTE entropyF_y NUMERIC
@ATTRIBUTE entropyF_z NUMERIC
@ATTRIBUTE meanDC_x NUMERIC
@ATTRIBUTE meanDC_y NUMERIC
@ATTRIBUTE meanDC_z NUMERIC
@ATTRIBUTE cc_x NUMERIC
@ATTRIBUTE cc_y NUMERIC
@ATTRIBUTE cc_z NUMERIC
@ATTRIBUTE gravity_x NUMERIC
@ATTRIBUTE gravity_y NUMERIC
@ATTRIBUTE gravity_z NUMERIC
@ATTRIBUTE orientation_x NUMERIC
@ATTRIBUTE orientation_y NUMERIC
@ATTRIBUTE orientation_z NUMERIC
@ATTRIBUTE entropyT_x NUMERIC
@ATTRIBUTE entropyT_y NUMERIC
@ATTRIBUTE entropyT_z NUMERIC
@ATTRIBUTE orientationDZ NUMERIC
@ATTRIBUTE humanactivities STRING
@ATTRIBUTE humanpositions STRING
@ATTRIBUTE class {climbingdown,climbingup,jumping,lying,standing,sitting,running,walking}
@ATTRIBUTE deviceposition STRING

@DATA
17904,1,85,4.78129,9.05346,1.26659,2.22011,3.89189,1.40730,4.92887,15.14683,1.98050,5.12239,10.37086,0.87530,3.43322,6.36337,1.01684,1.75297,3.40861,0.94758,2.51984,2.05885,5.93631,1412.76830,4910.14251,178.68105,3.13549,3.13549,3.13549,14.69680,45.41379,11.11539,0.73311,0.26836,0.30234,-4.34438,7.68649,-0.37743,-29.47501,92.81114,-175.03474,3.87120,3.87120,3.87120,9,unknown,unknown,jumping,chest
17905,1,86,4.89692,8.06703,1.10501,2.38958,4.03764,1.18031,5.71011,16.30251,1.39314,5.16717,8.37898,0.77060,3.27867,7.03076,0.69915,1.88924,3.53767,0.80680,2.45598,1.79657,5.91335,1487.34783,4141.66214,134.95599,3.13549,3.13549,3.13549,50.86972,63.84989,0.66139,0.75371,0.28701,0.35886,-4.36945,7.55944,-0.40155,-30.02844,93.04067,-174.74925,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17906,1,87,4.86268,7.74421,0.78273,2.12527,3.96923,0.89046,4.51679,15.75477,0.79292,5.16291,7.91459,0.46626,2.41589,6.70824,0.65843,1.64654,3.35951,0.61952,2.76385,1.93964,6.40903,1417.60353,3854.91497,71.62715,3.17805,3.17805,3.17805,59.60552,85.73249,10.38497,0.75594,0.31695,0.32363,-4.44366,7.46197,-0.32956,-30.77414,92.52887,-175.75842,3.91202,3.91202,3.91202,9,unknown,unknown,jumping,chest
17907,1,88,5.25726,8.62355,0.98355,1.75224,3.80376,1.19371,3.07034,14.46859,1.42494,5.42758,8.81727,0.48076,1.58101,6.15220,0.83393,1.27386,3.16866,0.82343,3.46719,2.22576,7.32640,1507.84854,4415.88183,111.75926,3.09104,3.09104,3.09104,36.69805,35.44179,17.32702,0.71886,0.40432,0.49812,-4.48600,7.38387,-0.22547,-31.28037,91.74898,-177.12273,3.85015,3.85015,3.85015,9,unknown,unknown,jumping,chest
17908,1,89,5.37674,8.79876,1.07163,1.92186,3.90813,1.07779,3.69353,15.27350,1.16164,5.45808,9.61270,0.85575,2.51418,6.30052,0.68702,1.47468,3.38007,0.66910,3.03713,2.05385,9.56742,1697.76091,4801.74687,117.39638,3.13549,3.13549,3.13549,1.24790,30.39650,9.44587,0.76013,0.29292,0.34834,-4.56425,7.37869,-0.06286,-31.73979,90.48812,-179.21092,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17909,1,90,4.72413,7.76131,0.74840,2.03768,3.99559,0.65173,4.15213,15.96478,0.42475,4.90215,7.86350,0.62648,2.89659,7.05263,0.65976,1.66187,3.45182,0.46397,2.34460,1.77594,8.41772,1410.48948,4034.22250,52.91575,3.17805,3.17805,3.17805,30.53013,61.20673,0.02263,0.80636,0.19020,0.28063,-4.68209,7.43768,-0.00537,-32.19081,90.04139,-179.93425,3.93183,3.93183,3.93183,9,unknown,unknown,jumping,chest
17910,1,91,4.62124,7.45467,0.65175,2.04020,3.81351,0.59645,4.16242,14.54286,0.35576,4.85502,7.18053,0.47993,3.27606,6.63240,0.70481,1.65362,3.30497,0.45535,2.21796,1.80305,3.81679,1314.72669,3574.24525,40.91881,3.17805,3.17805,3.17805,42.37322,81.05985,3.21991,0.79594,0.06469,0.22225,-4.76911,7.52514,0.00163,-32.36474,89.98756,179.98037,3.91202,3.91202,3.91202,9,unknown,unknown,jumping,chest
17911,1,92,4.84574,8.08542,0.78639,2.04784,3.77374,0.78655,4.19364,14.24112,0.61866,5.08403,8.79230,0.55546,2.88118,6.43298,0.72050,1.58889,3.25807,0.58016,2.46032,1.95573,5.29362,1406.56049,4089.38065,63.21901,3.13549,3.13549,3.13549,39.24355,48.44066,5.63854,0.78729,0.33729,0.24428,-4.83260,7.64010,-0.00571,-32.31462,90.04284,-179.93227,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17912,1,93,4.54210,8.87647,1.03434,1.85694,3.85171,1.26432,3.44823,14.83569,1.59851,4.82276,9.71760,0.58095,2.03212,6.03710,1.12572,1.43615,3.26301,0.79441,2.87249,2.24486,17.66031,1244.60688,4865.83418,129.88821,3.13549,3.13549,3.13549,19.81114,15.62948,18.80386,0.72516,0.32312,0.20541,-4.70710,7.71584,-0.17460,-31.38559,91.29629,-177.87574,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17913,1,94,4.25750,8.50977,1.00088,2.02935,4.03506,1.19405,4.11826,16.28172,1.42577,4.46321,9.37325,0.60690,2.61782,6.68644,0.94241,1.59539,3.52883,0.70030,2.53743,1.84600,22.31282,1145.23319,4528.45062,124.65405,3.13549,3.13549,3.13549,22.94933,62.10726,4.95526,0.70859,0.26777,0.23483,-4.48954,7.66730,-0.26218,-30.35083,91.95844,-176.65783,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17914,1,95,4.88504,7.83220,0.79352,2.52192,3.90285,0.72702,6.36008,15.23226,0.52856,4.86163,7.87390,0.58445,3.64977,7.46401,1.00428,2.00596,3.45033,0.57018,2.44174,1.65540,4.79261,1522.76013,3882.69749,58.74505,3.13549,3.13549,3.13549,46.99528,67.13865,7.26462,0.79450,0.38098,0.51492,-4.51858,7.60297,-0.20058,-30.72374,91.51118,-177.45836,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17915,1,96,4.98493,7.93170,0.92654,2.24988,3.97028,1.03153,5.06198,15.76315,1.06405,5.06378,7.87390,0.55978,2.25796,7.40982,1.09463,1.69667,3.46086,0.74447,3.10096,1.76119,7.25821,1498.54212,3999.76299,96.75248,3.13549,3.13549,3.13549,51.34687,64.31983,10.64110,0.75475,0.30226,0.42981,-4.62200,7.50910,-0.12273,-31.61312,90.93636,-178.47897,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17916,1,97,4.99678,8.47532,1.06699,1.89964,3.70505,1.17109,3.60864,13.72742,1.37145,5.14576,9.40624,0.65495,2.07680,6.48097,1.19195,1.41784,3.25209,0.89924,3.44228,1.89578,4.94957,1457.32187,4427.51417,128.81046,3.13549,3.13549,3.13549,37.39647,32.98002,5.81479,0.70279,0.22609,0.28964,-4.69202,7.47513,-0.01788,-32.11585,90.13705,-179.78165,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17917,1,98,5.95735,8.36052,1.33086,2.71429,4.06915,1.49245,7.36738,16.55797,2.22741,5.82678,8.34574,0.81880,2.30176,6.92888,1.44585,1.91644,3.54917,1.08125,4.35598,1.92833,6.92482,2229.11861,4447.38332,205.55672,3.13549,3.13549,3.13549,0.50292,46.80394,5.99082,0.47251,0.16080,0.21489,-4.73177,7.39816,-0.01850,-32.60246,90.14324,-179.77604,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17918,1,99,6.09652,7.53187,1.86309,3.01101,5.17063,1.63172,9.06617,26.73546,2.66251,5.61882,6.64063,1.45631,4.11595,8.59514,2.11083,2.34009,4.24310,1.24950,3.05762,3.24712,4.16908,2239.85555,3745.77074,310.21303,3.13549,3.13549,3.13549,72.75878,149.86465,6.66620,0.34394,0.08607,0.19589,-4.74802,7.16215,0.01171,-33.54168,89.90630,179.85867,3.87120,3.87120,3.87120,9,unknown,unknown,jumping,chest
17919,1,100,6.28236,7.96335,2.65126,3.21233,5.62206,2.67912,10.31904,31.60757,7.17769,5.55679,6.92027,1.88255,5.34663,8.61147,2.97105,2.75349,4.62168,1.89845,2.14737,2.91275,8.02968,2462.39956,4656.66469,733.74672,3.13549,3.13549,3.13549,75.91386,111.32686,2.57281,0.43583,0.34618,0.50988,-4.75743,6.79704,-0.02043,-34.98920,90.17220,-179.75397,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17920,1,101,6.01225,8.98111,3.31171,3.19734,5.31723,3.32875,10.22301,28.27297,11.08058,5.60010,7.61477,2.36058,4.94569,8.36084,3.87622,2.67627,4.60897,2.45420,2.39719,2.22625,5.69171,2448.42135,5758.40538,1154.58349,3.17805,3.17805,3.17805,18.39522,16.57548,17.33863,0.48933,0.37247,0.48427,-4.54646,6.32586,-0.28056,-35.70517,92.53944,-176.46883,3.91202,3.91202,3.91202,9,unknown,unknown,jumping,chest
17921,1,102,5.39748,8.00511,2.70542,2.63640,5.10473,2.68846,6.95059,26.05831,7.22779,5.00037,6.75053,1.85712,4.37710,9.34178,3.01755,2.18227,4.41228,1.85379,2.12666,2.17084,9.64449,1847.20000,4542.88257,751.51261,3.13549,3.13549,3.13549,36.39142,78.59404,1.93952,0.45949,0.28641,0.33079,-4.23966,6.01153,-0.38845,-35.19360,93.69722,-174.76495,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17922,1,103,5.67501,7.76813,2.13065,2.99142,4.92127,1.97665,8.94861,24.21890,3.90713,5.05977,6.51008,1.57453,4.16007,9.41618,2.21766,2.41492,4.41996,1.47723,2.96963,1.69433,5.22573,2069.29407,4209.11457,420.78173,3.13549,3.13549,3.13549,56.44208,90.71506,27.08001,0.51009,0.32974,0.45559,-4.05281,5.86852,-0.17668,-34.62903,91.72443,-177.50383,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17923,1,104,5.49158,8.28245,2.06921,2.96045,5.25023,1.97865,8.76427,27.56489,3.91504,4.83682,6.51008,1.60194,4.32607,9.41521,2.01996,2.39365,4.63705,1.41950,3.21681,2.02343,5.74608,2020.71147,4975.32873,423.59001,3.13549,3.13549,3.13549,8.30305,25.95131,1.80466,0.46750,0.26775,0.41146,-4.00412,5.85415,0.00606,-34.37132,89.94071,179.91331,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17924,1,105,5.11578,7.73460,1.85871,2.45186,5.08927,1.53283,6.01160,25.90070,2.34956,4.83682,5.81339,1.56119,4.20365,7.90952,1.77721,2.03858,4.33354,1.14913,2.30628,2.44434,4.37057,1545.52005,4188.02895,300.41300,3.13549,3.13549,3.13549,76.69688,109.11802,1.46045,0.44475,0.07848,0.29051,-3.99333,6.15186,0.09000,-32.98862,89.16181,178.70887,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17925,1,106,4.74546,8.17075,2.27276,2.42460,4.58742,1.96747,5.87868,21.04446,3.87093,5.13427,6.66856,1.82853,4.22049,7.78751,2.29755,2.12872,4.04980,1.46896,1.86255,1.90965,5.37864,1423.03382,4500.76866,459.84504,3.13549,3.13549,3.13549,49.35751,52.48723,18.80757,0.49481,0.23731,0.42176,-3.97951,6.48194,0.28551,-31.54737,87.47792,175.89635,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17926,1,107,4.78957,9.13252,2.41714,2.81522,4.86547,2.23147,7.92545,23.67285,4.97947,4.60470,8.79360,1.86814,4.35740,8.06215,2.30876,2.38705,4.23611,1.65770,2.07499,1.96327,5.31946,1598.50563,5550.73213,559.55894,3.13549,3.13549,3.13549,13.72341,24.39971,0.24023,0.56864,0.17775,0.17663,-3.90725,6.59333,0.24510,-30.65125,87.87103,176.41050,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17927,1,108,5.39166,9.00999,2.20129,3.73451,5.10672,2.34272,13.94654,26.07858,5.48836,4.47262,8.56624,1.46094,5.47995,8.19906,2.39566,2.99823,4.39690,1.68132,2.96982,2.03688,6.06681,2226.88773,5570.49342,533.50643,3.13549,3.13549,3.13549,12.74941,2.66070,1.32661,0.53435,0.30333,0.33269,-3.80287,6.40778,0.13035,-30.68811,88.83459,178.03679,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17928,1,109,5.52706,7.76655,2.04156,3.84462,5.09130,2.18039,14.78108,25.92132,4.75410,4.58163,6.51667,1.35315,5.22681,9.56509,1.93648,3.14706,4.47934,1.56808,2.72327,1.81692,6.14771,2318.81340,4398.14620,446.47542,3.13549,3.13549,3.13549,38.02970,58.98246,25.51603,0.65629,0.49125,0.47470,-3.78270,6.09998,0.28879,-31.80373,87.28952,175.63429,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17929,1,110,5.21161,7.53624,1.65187,2.84721,5.32084,1.58649,8.10662,28.31137,2.51695,4.87394,6.33797,1.18965,4.42414,10.11893,1.71867,2.35583,4.68216,1.19777,2.32117,2.00824,4.35078,1797.71248,4138.79601,266.92015,3.13549,3.13549,3.13549,39.81670,112.10810,13.89619,0.57716,0.38134,0.42810,-3.85118,6.14530,0.36424,-32.07487,86.60794,174.59706,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17930,1,111,4.64645,8.33175,2.26868,2.54293,5.67753,2.38535,6.46647,32.23436,5.68990,4.28116,7.10293,1.31812,3.90005,10.12734,2.54097,2.09856,4.92213,1.70407,2.08258,2.33286,7.75492,1457.38731,5228.51469,548.21014,3.13549,3.13549,3.13549,2.38429,44.45480,22.86241,0.22702,0.39038,0.05492,-3.66868,6.18906,0.31237,-30.65812,87.11063,175.13323,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17931,1,112,4.54245,8.55706,2.73113,2.88506,5.76673,2.67141,8.32355,33.25518,7.13646,4.05996,7.10293,1.90454,4.19140,9.83202,2.59209,2.35041,5.09041,1.98521,2.54073,2.13340,5.34289,1496.95807,5512.34268,722.69469,3.13549,3.13549,3.13549,16.08934,21.38970,38.08176,0.23420,0.48446,0.03015,-3.30239,6.13640,0.13846,-28.28757,88.70737,177.59908,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17932,1,113,4.68685,8.06036,2.40394,3.16244,5.31361,2.34449,10.00101,28.23448,5.49665,3.43494,6.30650,1.85845,3.90135,9.30261,1.61100,2.47415,4.54005,1.55261,4.30542,2.24309,7.32685,1555.07043,4396.20277,559.25893,3.09104,3.09104,3.09104,41.51226,105.48712,6.48256,0.37818,0.49536,0.44208,-3.13932,6.17306,-0.07057,-26.95565,90.65499,-178.71220,3.85015,3.85015,3.85015,9,unknown,unknown,jumping,chest
17933,1,114,4.49504,7.79989,2.12190,3.26418,5.05900,2.26451,10.65487,25.59352,5.12800,3.28943,6.31605,1.56808,3.61175,7.69015,1.75502,2.49361,4.13311,1.47640,4.76884,2.82837,8.68942,1565.58428,4242.14868,492.84730,3.13549,3.13549,3.13549,39.45195,105.49754,14.15829,0.45562,0.47467,0.62452,-3.27426,6.14361,0.01975,-28.05556,89.81582,179.65443,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17934,1,115,4.73776,8.40563,2.17017,3.56953,5.18543,2.31529,12.74151,26.88868,5.36058,3.67812,6.43497,1.40855,4.00892,8.77241,2.31904,2.74032,4.49672,1.69544,4.08131,2.27991,5.19622,1886.53767,5230.78864,530.24708,3.17805,3.17805,3.17805,17.89245,35.51237,21.61953,0.38969,0.48751,0.35818,-3.41805,6.10341,0.29391,-29.24982,87.24301,175.08530,3.93183,3.93183,3.93183,9,unknown,unknown,jumping,chest
17935,1,116,4.74868,8.80093,1.92681,3.39812,5.15203,2.20470,11.54719,26.54339,4.86070,3.94004,7.79655,1.05354,3.72555,8.86955,1.57745,2.55737,4.55408,1.51473,4.51893,1.87186,6.90941,1766.94532,5399.30678,442.02924,3.13549,3.13549,3.13549,4.69080,5.90596,3.60524,0.40628,0.42929,0.28093,-3.47543,6.20716,0.38455,-29.24473,86.45494,173.68606,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17936,1,117,4.90473,9.22232,2.40390,2.96624,5.06367,3.27043,8.79856,25.64074,10.69568,4.09341,7.92368,1.05354,3.86216,7.44591,1.78378,2.38455,4.37597,2.13112,3.05606,2.14859,9.38369,1696.09298,5720.11241,848.38020,3.13549,3.13549,3.13549,20.81326,37.27946,2.35204,0.41697,0.41160,0.33515,-3.49688,6.29091,0.40711,-29.06803,86.29737,173.35955,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17937,1,118,4.59078,8.92965,2.64157,3.44756,5.28514,3.30220,11.88568,27.93272,10.90454,3.59490,7.32171,1.61885,4.23113,7.98555,1.80588,2.74383,4.55553,2.07748,3.55206,2.20274,9.78080,1701.93155,5561.71211,918.26470,3.13549,3.13549,3.13549,16.37286,36.21287,12.69816,0.31561,0.44164,0.17782,-3.41831,6.20445,0.49453,-28.85231,85.44287,171.76813,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17938,1,119,4.48659,7.94373,2.35847,3.31907,5.02431,2.52972,11.01626,25.24365,6.39950,3.59641,5.98980,1.54619,3.99396,9.12777,2.02953,2.49512,4.38358,1.76372,4.50585,2.15260,8.50500,1596.06499,4422.07241,617.44582,3.13549,3.13549,3.13549,28.67211,86.41656,2.08409,0.35197,0.53324,0.18594,-3.32341,6.10170,0.47058,-28.57580,85.58988,171.94069,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17939,1,120,4.35563,7.87960,2.52215,2.82602,5.01273,2.37696,7.98639,25.12750,5.64993,3.52614,5.91827,1.60229,2.58402,8.95809,2.41560,2.12335,4.33232,1.84021,4.08410,2.22284,3.42784,1210.30209,3917.66027,530.97976,2.99573,2.99573,2.99573,4.07110,2.04430,15.56334,0.26726,0.55199,0.41654,-3.16643,5.88350,0.36959,-28.28858,86.40555,173.34254,3.73767,3.73767,3.73767,9,unknown,unknown,jumping,chest
17940,1,121,4.28956,9.14720,2.28316,2.89191,5.12184,2.18294,8.36314,26.23325,4.76522,3.38550,8.84942,1.54667,3.95156,8.87841,2.15892,2.37790,4.50874,1.63132,2.36883,1.94353,4.56170,1385.31208,5708.58422,510.40246,3.13549,3.13549,3.13549,11.18136,0.69295,15.66215,0.36244,0.39768,0.34149,-3.04478,5.92229,0.26722,-27.20869,87.41651,174.98439,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17941,1,122,4.28711,8.68363,2.15393,2.87630,5.21876,2.21477,8.27312,27.23542,4.90520,3.38550,7.25473,1.46621,4.64978,9.16191,1.73253,2.47154,4.56864,1.60710,2.11235,2.15833,5.65968,1541.27086,5942.09856,549.85458,3.25810,3.25810,3.25810,4.74927,1.30932,3.20131,0.47923,0.37322,0.48212,-3.07155,6.01834,0.22729,-27.03816,87.83718,175.76790,4.00733,4.00733,4.00733,9,unknown,unknown,jumping,chest
17942,1,123,4.01970,7.81364,2.27163,2.57046,5.52004,2.35779,6.60727,30.47080,5.55918,3.21458,5.74028,1.53820,3.34492,9.20335,2.36639,2.03758,4.69298,1.70592,2.87743,2.56492,5.60454,1131.84718,4625.63146,549.14572,3.13549,3.13549,3.13549,47.65218,74.00277,14.29766,0.33917,0.38603,0.37603,-3.07279,5.98289,0.23815,-27.18492,87.72052,175.56825,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17943,1,124,4.07212,7.70429,2.03220,2.68598,5.62679,2.07443,7.21451,31.66077,4.30326,3.39247,5.98026,1.47073,2.93314,8.95051,2.12603,2.07358,4.60602,1.50255,3.35277,3.00208,6.09471,1225.55536,4728.99996,443.92437,3.17805,3.17805,3.17805,39.11294,60.79444,1.75862,0.22632,0.38543,0.30234,-3.09004,6.15862,0.28140,-26.64486,87.38382,174.79654,3.91202,3.91202,3.91202,9,unknown,unknown,jumping,chest
17944,1,125,4.05303,8.42788,1.97189,2.83183,5.76484,1.93764,8.01924,33.23343,3.75445,3.21191,7.13902,1.11516,3.09334,9.48251,1.45704,2.22808,4.86100,1.42056,3.13105,2.50842,5.25409,1242.37142,5358.03176,393.40942,3.13549,3.13549,3.13549,33.96218,47.29227,8.33947,0.20652,0.36727,0.19762,-3.00267,6.19719,0.33595,-25.85116,86.89704,173.61611,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17945,1,126,3.72341,9.03306,1.84080,2.63825,5.32154,2.16651,6.96036,28.31875,4.69375,3.14598,8.80320,1.01119,2.38962,8.59614,1.64261,1.98439,4.63338,1.54705,3.89914,1.99767,6.58175,1046.90875,5597.21776,408.11416,3.13549,3.13549,3.13549,23.10542,3.12654,5.58598,0.26442,0.30005,0.04079,-2.85276,6.27000,0.26205,-24.46485,87.60679,174.75169,3.87120,3.87120,3.87120,9,unknown,unknown,jumping,chest
17946,1,127,4.21617,9.08911,1.69496,2.60052,4.82672,1.74817,6.76270,23.29727,3.05611,3.48370,8.55851,1.08421,4.27411,8.38908,1.51394,2.13644,4.31338,1.20282,2.75567,1.82198,9.81674,1271.47127,5489.04435,305.23451,3.13549,3.13549,3.13549,9.93000,25.49977,6.70879,0.26218,0.26517,-0.03202,-2.83003,6.31284,0.27479,-24.14657,87.50755,174.45407,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17947,1,128,4.20762,8.30106,1.89804,2.55319,4.89096,1.63571,6.51877,23.92150,2.67553,3.79238,8.08397,1.74563,3.93149,8.90210,1.65603,2.17757,4.33247,1.16151,2.03578,1.66943,6.22049,1230.53574,4698.24221,322.48907,3.13549,3.13549,3.13549,35.14085,74.77507,10.39714,0.32470,0.33025,0.02464,-2.93143,6.34737,0.33493,-24.78910,86.97953,173.48204,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17948,1,129,4.32890,8.06572,3.08943,2.78583,4.64852,3.01369,7.76087,21.60874,9.08236,3.72222,7.01054,2.44186,3.44613,8.25168,2.80920,2.20607,4.06398,2.00216,3.32604,1.77140,12.13756,1329.34320,4349.73562,961.53198,3.13549,3.13549,3.13549,45.79382,83.27593,6.91223,0.31263,0.32898,-0.09077,-3.02092,6.37787,0.27050,-25.34491,87.57137,174.88317,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17949,1,130,4.52202,7.97641,3.27616,2.82021,4.74886,2.99889,7.95359,22.55171,8.99332,3.43963,6.73032,2.46485,3.06182,9.14966,3.02463,2.22700,4.22340,2.05841,3.36000,1.67822,11.57350,1453.09821,4527.44823,1038.34814,3.17805,3.17805,3.17805,48.08694,38.97969,8.01919,0.30989,0.39784,0.00887,-3.10663,6.20629,0.35442,-26.59080,86.73161,173.49160,3.91202,3.91202,3.91202,9,unknown,unknown,jumping,chest
17950,1,131,4.53003,8.47188,2.28507,2.84638,4.92107,2.29952,8.10188,24.21695,5.28780,3.42559,7.13556,1.53608,3.81613,9.24140,2.16796,2.29677,4.42010,1.57173,2.85662,1.59870,8.50835,1469.91930,4980.14379,541.79116,3.13549,3.13549,3.13549,26.65654,14.07621,7.17413,0.31902,0.35322,0.07993,-3.17605,5.99829,0.41477,-27.90091,86.04441,172.55970,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17951,1,132,4.30673,8.41390,2.22188,2.75407,5.33899,2.25111,7.58490,28.50481,5.06748,3.77112,6.97204,1.45617,3.37605,9.40624,2.28325,2.20149,4.71652,1.60741,2.79766,1.87544,8.45359,1314.42605,5003.74858,504.46381,3.13549,3.13549,3.13549,26.39654,47.39994,10.27728,0.12055,0.29394,0.08263,-3.11268,5.88929,0.42638,-27.85793,85.85902,172.20002,3.87120,3.87120,3.87120,9,unknown,unknown,jumping,chest
17952,1,133,4.23566,7.60127,2.22788,2.33222,5.65022,1.75278,5.43926,31.92501,3.07224,4.10545,5.29218,2.07070,3.53775,10.36068,2.06304,1.96619,4.97485,1.35775,2.00744,1.99981,3.02436,1151.75060,4542.82378,406.75744,3.13549,3.13549,3.13549,53.74577,69.61238,20.79289,-0.03591,0.24907,0.16132,-3.06529,6.07076,0.37849,-26.79042,86.43245,172.96100,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17953,1,134,3.68443,7.65866,2.42415,2.16817,5.75900,1.82567,4.70095,33.16605,3.33306,3.44789,5.57290,2.10095,3.64566,9.73439,1.51884,1.80747,4.93254,1.28695,2.25188,2.53569,6.05597,882.23884,4680.05278,476.26843,3.13549,3.13549,3.13549,55.38258,59.62279,6.36466,0.15988,0.20973,0.06299,-2.88913,6.25362,0.33556,-24.79661,86.92854,173.37502,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
17954,1,135,3.44347,8.63322,2.68192,2.58442,6.13816,2.21759,6.67924,37.67695,4.91772,2.90815,7.24316,2.08498,3.87980,9.38161,1.81117,2.09775,5.14448,1.61225,2.89410,2.69768,4.58100,904.49458,5662.04802,614.55863,3.13549,3.13549,3.13549,41.05878,43.92887,3.35524,0.28139,0.37229,0.11776,-2.60060,6.34159,0.18914,-22.29788,88.29167,175.84031,3.87120,3.87120,3.87120,9,unknown,unknown,jumping,chest
17955,1,136,3.67726,8.98831,2.60808,3.04385,5.90381,2.48260,9.26502,34.85495,6.16330,2.98705,7.69670,1.89840,4.37714,9.21828,3.08125,2.48183,5.00764,1.94886,2.68918,2.56877,3.35482,1199.15483,6113.27045,682.09157,3.17805,3.17805,3.17805,12.02218,6.72791,6.85103,0.23497,0.50869,-0.00289,-2.51282,6.38260,0.13406,-21.48946,88.79671,176.94607,3.91202,3.91202,3.91202,9,unknown,unknown,jumping,chest
17956,1,137,4.24282,8.98024,2.97668,3.19290,6.13635,2.85953,10.19460,37.65480,8.17690,3.32914,7.92296,1.95991,4.97264,10.38443,3.61544,2.66696,5.17008,2.31038,2.43652,2.67878,3.50667,1460.68604,6123.93638,880.51646,3.13549,3.13549,3.13549,2.78685,22.15539,1.65119,0.37191,0.45795,0.23398,-2.48175,6.34568,0.16457,-21.36009,88.51439,176.20609,3.89182,3.89182,3.89182,9,unknown,unknown,jumping,chest
